Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,SentimentCategory
3658.jpg,1,6,11,0
3659.jpg,0,,,1
366.jpg,1,8,12,1
3660.jpg,1,12,7,0
3661.jpg,1,12,11,-1
3662.jpg,0,,,0
3663.jpg,1,11,12,-1
3664.jpg,0,,,-1
3665.jpg,1,11,11,1
3666.jpg,0,,,0
3667.jpg,0,,,1
3668.jpg,0,,,1
3669.jpg,0,,,0
367.jpg,1,8,12,-1
3670.jpg,1,11,6,1
3671.jpg,0,,,1
3672.jpg,0,,,1
3673.jpg,1,12,12,-1
3674.jpg,1,6,12,0
3675.jpg,1,11,12,-1
3676.jpg,1,9,12,-1
3677.jpg,1,12,12,1
3678.jpg,1,10,10,1
3679.jpg,0,,,1
368.jpg,0,,,0
3680.jpg,0,,,0
3681.jpg,1,11,6,1
3682.jpg,1,12,11,-1
3683.jpg,1,5,12,-1
3684.jpg,1,11,11,1
3685.jpg,0,,,1
3686.jpg,1,5,11,1
3687.jpg,1,12,5,0
3688.jpg,1,8,7,-1
3689.jpg,1,11,12,1
369.jpg,1,11,11,1
3690.jpg,1,12,6,-1
3691.jpg,1,11,12,1
3692.jpg,1,5,3,1
3693.jpg,1,12,7,-1
3694.jpg,1,5,11,-1
3695.jpg,0,,,0
3696.jpg,1,12,12,1
3697.jpg,1,12,12,-1
3698.jpg,1,12,11,-1
3699.jpg,0,,,0
37.jpg,1,1,8,-1
370.jpg,1,12,12,-1
3700.jpg,1,12,12,-1
3701.jpg,0,,,1
3702.jpg,1,12,3,-1
3703.jpg,1,12,12,-1
3704.jpg,1,3,10,1
3705.jpg,0,,,0
3706.jpg,1,11,11,1
3707.jpg,0,,,0
3708.jpg,1,10,10,-1
3709.jpg,0,,,0
371.jpg,1,11,12,-1
3710.jpg,1,3,3,-1
3711.jpg,0,,,-1
3712.jpg,1,12,11,1
3713.jpg,1,12,12,-1
3714.jpg,1,12,12,0
3715.jpg,1,6,12,1
3716.jpg,0,,,0
3717.jpg,1,10,4,-1
3718.jpg,1,12,12,-1
3719.jpg,1,11,12,0
372.jpg,1,5,7,0
3720.jpg,0,,,1
3721.jpg,1,12,6,1
3722.jpg,1,6,12,1
3723.jpg,0,,,0
3724.jpg,1,12,11,1
3725.jpg,0,,,1
3726.jpg,1,12,12,-1
3727.jpg,1,11,8,-1
3728.jpg,1,11,12,0
3729.jpg,1,12,12,-1
373.jpg,0,,,0
3730.jpg,1,12,11,1
3731.jpg,1,12,10,0
3732.jpg,0,,,0
3733.jpg,1,11,10,-1
3734.jpg,0,,,0
3735.jpg,0,,,1
3736.jpg,1,12,11,0
3737.jpg,1,6,12,1
3738.jpg,1,12,11,0
3739.jpg,1,12,11,1
374.jpg,0,,,0
3740.jpg,1,6,12,1
3741.jpg,0,,,0
3742.jpg,1,12,12,0
3743.jpg,0,,,1
3744.jpg,1,12,9,-1
3745.jpg,1,12,11,1
3746.jpg,0,,,1
3747.jpg,1,12,6,1
3748.jpg,1,11,11,-1
3749.jpg,1,12,9,-1
375.jpg,0,,,0
3750.jpg,1,12,12,0
3751.jpg,1,12,11,-1
3752.jpg,1,11,11,1
3753.jpg,0,,,0
3754.jpg,0,,,1
3755.jpg,1,9,12,-1
3756.jpg,1,12,12,1
3757.jpg,1,12,12,-1
3758.jpg,1,5,12,0
3759.jpg,0,,,1
376.jpg,1,11,10,-1
3760.jpg,0,,,1
3761.jpg,1,12,12,1
3762.jpg,1,12,12,-1
3763.jpg,0,,,1
3764.jpg,1,12,11,-1
3765.jpg,1,12,10,0
3766.jpg,1,2,11,1
3767.jpg,1,12,11,-1
3768.jpg,0,,,0
3769.jpg,1,12,11,-1
377.jpg,0,,,1
3770.jpg,1,11,12,1
3771.jpg,1,12,12,1
3772.jpg,0,,,1
3773.jpg,1,3,12,1
3774.jpg,0,,,1
3775.jpg,1,9,12,1
3776.jpg,1,12,5,-1
3777.jpg,0,,,1
3778.jpg,0,,,0
3779.jpg,1,12,11,1
378.jpg,0,,,0
3780.jpg,1,6,12,-1
3781.jpg,1,12,12,-1
3782.jpg,0,,,1
3783.jpg,1,11,12,1
3784.jpg,0,,,1
3785.jpg,1,11,12,-1
3786.jpg,1,11,11,1
3787.jpg,1,12,12,1
3788.jpg,0,,,0
3789.jpg,0,,,1
379.jpg,1,12,12,-1
3790.jpg,1,12,11,-1
3791.jpg,1,11,12,-1
3792.jpg,1,11,11,0
3793.jpg,1,12,3,-1
3794.jpg,0,,,1
3795.jpg,0,,,1
3796.jpg,1,7,12,-1
3797.jpg,1,9,3,1
3798.jpg,1,9,12,1
3799.jpg,1,12,12,0
38.jpg,1,12,8,1
380.jpg,0,,,1
3800.jpg,0,,,1
3801.jpg,1,12,12,0
3802.jpg,1,12,12,0
3803.jpg,1,12,7,0
3804.jpg,0,,,-1
3805.jpg,1,11,8,1
3806.jpg,1,12,5,1
3807.jpg,1,11,6,1
3808.jpg,0,,,1
3809.jpg,1,12,5,0
381.jpg,1,12,12,-1
3810.jpg,0,,,1
3811.jpg,1,6,11,1
3812.jpg,0,,,1
3813.jpg,1,12,10,1
3814.jpg,1,12,12,0
3815.jpg,1,12,12,-1
3816.jpg,1,11,12,0
3817.jpg,1,12,12,0
3818.jpg,1,11,12,1
3819.jpg,1,12,7,0
382.jpg,0,,,-1
3820.jpg,1,12,7,0
3821.jpg,0,,,1
3822.jpg,0,,,0
3823.jpg,1,3,12,1
3824.jpg,0,,,1
3825.jpg,0,,,1
3826.jpg,0,,,1
3827.jpg,1,12,12,-1
3828.jpg,1,12,2,1
3829.jpg,0,,,0
383.jpg,0,,,0
3830.jpg,0,,,1
3831.jpg,0,,,0
3832.jpg,0,,,0
3833.jpg,1,9,12,1
3834.jpg,0,,,1
3835.jpg,0,,,1
3836.jpg,1,11,12,-1
3837.jpg,1,6,3,1
3838.jpg,0,,,0
3839.jpg,0,,,0
384.jpg,0,,,-1
3840.jpg,1,12,11,1
3841.jpg,0,,,1
3842.jpg,0,,,1
3843.jpg,0,,,0
3844.jpg,1,12,3,1
3845.jpg,0,,,1
3846.jpg,0,,,1
3847.jpg,1,12,6,1
3848.jpg,1,2,12,-1
3849.jpg,0,,,-1
385.jpg,0,,,0
3850.jpg,1,3,11,1
3851.jpg,0,,,1
3852.jpg,1,12,12,-1
3853.jpg,1,12,11,1
3854.jpg,1,12,12,0
3855.jpg,1,12,12,-1
3856.jpg,1,8,8,0
3857.jpg,1,8,12,0
3858.jpg,1,12,5,-1
3859.jpg,0,,,0
386.jpg,0,,,0
3860.jpg,1,12,12,0
3861.jpg,0,,,1
3862.jpg,1,12,11,1
3863.jpg,0,,,1
3864.jpg,1,9,9,-1
3865.jpg,1,12,12,-1
3866.jpg,1,11,12,1
3867.jpg,1,12,12,-1
3868.jpg,0,,,1
3869.jpg,0,,,0
387.jpg,1,6,12,0
3870.jpg,0,,,0
3871.jpg,0,,,0
3872.jpg,1,12,10,0
3873.jpg,0,,,-1
3874.jpg,1,11,4,-1
3875.jpg,1,12,11,0
3876.jpg,1,8,11,-1
3877.jpg,0,,,1
3878.jpg,1,12,12,-1
3879.jpg,1,9,9,-1
388.jpg,0,,,0
3880.jpg,0,,,0
3881.jpg,1,9,10,-1
3882.jpg,0,,,0
3883.jpg,1,5,12,1
3884.jpg,1,12,11,1
3885.jpg,0,,,0
3886.jpg,0,,,1
3887.jpg,0,,,1
3888.jpg,0,,,-1
3889.jpg,1,5,12,0
389.jpg,1,11,12,0
3890.jpg,0,,,0
3891.jpg,1,9,10,-1
3892.jpg,0,,,1
3893.jpg,0,,,1
3894.jpg,1,6,11,1
3895.jpg,1,12,12,-1
3896.jpg,1,12,12,-1
3897.jpg,1,12,7,0
3898.jpg,1,11,11,0
3899.jpg,1,10,7,0
39.jpg,0,,,1
390.jpg,0,,,-1
3900.jpg,0,,,1
3901.jpg,1,12,10,-1
3902.jpg,1,3,11,-1
3903.jpg,0,,,1
3904.jpg,1,12,13,1
3905.jpg,1,4,4,0
3906.jpg,1,4,10,-1
3907.jpg,1,11,12,1
3908.jpg,1,5,12,0
3909.jpg,0,,,1
391.jpg,0,,,0
3910.jpg,1,12,12,-1
3911.jpg,0,,,1
3912.jpg,1,12,11,-1
3913.jpg,0,,,-1
3914.jpg,0,,,0
3915.jpg,1,9,12,1
3916.jpg,0,,,-1
3917.jpg,1,12,12,0
3918.jpg,0,,,1
3919.jpg,1,12,11,1
392.jpg,0,,,0
3920.jpg,1,4,12,0
3921.jpg,0,,,1
3922.jpg,1,7,13,1
3923.jpg,1,11,3,-1
3924.jpg,1,9,12,-1
3925.jpg,0,,,0
3926.jpg,0,,,0
3927.jpg,1,2,10,-1
3928.jpg,0,,,0
3929.jpg,1,12,11,1
393.jpg,0,,,0
3930.jpg,1,12,12,-1
3931.jpg,1,6,3,-1
3932.jpg,0,,,-1
3933.jpg,0,,,1
3934.jpg,0,,,-1
3935.jpg,1,4,12,-1
3936.jpg,0,,,1
3937.jpg,1,11,12,-1
3938.jpg,0,,,0
3939.jpg,1,9,12,-1
394.jpg,1,11,10,1
3940.jpg,1,12,7,-1
3941.jpg,1,12,12,-1
3942.jpg,0,,,1
3943.jpg,0,,,1
3944.jpg,1,11,10,1
3945.jpg,0,,,1
3946.jpg,1,4,10,-1
3947.jpg,0,,,1
3948.jpg,1,7,5,-1
3949.jpg,0,,,1
395.jpg,0,,,0
3950.jpg,0,,,0
3951.jpg,0,,,1
3952.jpg,0,,,0
3953.jpg,0,,,1
3954.jpg,0,,,1
3955.jpg,0,,,1
3956.jpg,1,12,7,1
3957.jpg,0,,,1
3958.jpg,1,12,11,1
3959.jpg,0,,,0
396.jpg,0,,,-1
3960.jpg,1,4,12,1
3961.jpg,1,10,12,1
3962.jpg,0,,,0
3963.jpg,0,,,0
3964.jpg,1,12,11,1
3965.jpg,0,,,1
3966.jpg,0,,,1
3967.jpg,1,9,9,1
3968.jpg,0,,,1
3969.jpg,1,12,12,1
397.jpg,0,,,-1
3970.jpg,1,11,12,-1
3971.jpg,1,11,6,1
3972.jpg,0,,,1
3973.jpg,0,,,1
3974.jpg,0,,,1
3975.jpg,1,12,11,-1
3976.jpg,1,12,12,-1
3977.jpg,0,,,-1
3978.jpg,0,,,1
3979.jpg,1,11,12,1
398.jpg,0,,,0
3980.jpg,0,,,-1
3981.jpg,0,,,1
3982.jpg,0,,,1
3983.jpg,1,12,12,1
3984.jpg,0,,,1
3985.jpg,0,,,1
3986.jpg,0,,,0
3987.jpg,0,,,0
3988.jpg,0,,,0
3989.jpg,1,12,4,-1
399.jpg,0,,,-1
3990.jpg,0,,,1
3991.jpg,1,5,12,-1
3992.jpg,1,10,11,-1
3993.jpg,0,,,0
3994.jpg,1,11,11,1
3995.jpg,0,,,1
3996.jpg,1,9,3,1
3997.jpg,0,,,-1
3998.jpg,1,3,12,1
3999.jpg,0,,,1
4.jpg,1,12,11,1
40.jpg,1,12,12,-1
400.jpg,0,,,0
4000.jpg,0,,,0
4001.jpg,1,12,12,0
4002.jpg,1,7,5,-1
4003.jpg,0,,,1
4004.jpg,0,,,-1
4005.jpg,0,,,-1
4006.jpg,0,,,1
4007.jpg,1,12,5,1
4008.jpg,1,12,12,-1
4009.jpg,1,12,12,-1
401.jpg,0,,,0
4010.jpg,0,,,0
4011.jpg,1,12,10,-1
4012.jpg,0,,,1
4013.jpg,0,,,0
4014.jpg,1,3,12,-1
4015.jpg,0,,,0
4016.jpg,0,,,0
4017.jpg,1,7,11,0
4018.jpg,1,12,10,-1
4019.jpg,0,,,1
402.jpg,1,12,12,1
4020.jpg,0,,,0
4021.jpg,1,12,11,-1
4022.jpg,0,,,0
4023.jpg,0,,,0
4024.jpg,0,,,0
4025.jpg,0,,,1
4026.jpg,0,,,-1
4027.jpg,0,,,0
4028.jpg,1,5,7,1
4029.jpg,0,,,1
403.jpg,0,,,-1
4030.jpg,1,11,12,-1
4031.jpg,1,11,12,-1
4032.jpg,0,,,0
4033.jpg,0,,,-1
4034.jpg,1,11,2,1
4035.jpg,0,,,0
4036.jpg,1,2,7,1
4037.jpg,0,,,1
4038.jpg,0,,,1
4039.jpg,1,12,5,0
404.jpg,0,,,1
4040.jpg,1,12,10,0
4041.jpg,0,,,-1
4042.jpg,1,12,8,-1
4043.jpg,0,,,1
4044.jpg,1,4,12,1
4045.jpg,0,,,1
4046.jpg,0,,,-1
4047.jpg,0,,,1
4048.jpg,0,,,0
4049.jpg,1,12,12,0
405.jpg,0,,,0
4050.jpg,0,,,0
4051.jpg,1,7,12,-1
4052.jpg,0,,,1
4053.jpg,0,,,0
4054.jpg,1,10,3,-1
4055.jpg,0,,,0
4056.jpg,0,,,1
4057.jpg,1,11,12,-1
4058.jpg,0,,,1
4059.jpg,0,,,1
406.jpg,1,10,9,1
4060.jpg,1,9,12,-1
4061.jpg,1,12,12,1
4062.jpg,0,,,0
4063.jpg,0,,,1
4064.jpg,0,,,1
4065.jpg,0,,,1
4066.jpg,0,,,0
4067.jpg,0,,,1
4068.jpg,0,,,0
4069.jpg,0,,,1
407.jpg,0,,,0
4070.jpg,0,,,0
4071.jpg,0,,,1
4072.jpg,0,,,1
4073.jpg,0,,,0
4074.jpg,1,4,12,0
4075.jpg,1,5,12,0
4076.jpg,1,9,9,-1
4077.jpg,0,,,0
4078.jpg,0,,,0
4079.jpg,0,,,1
408.jpg,1,11,11,1
4080.jpg,0,,,-1
4081.jpg,1,12,12,0
4082.jpg,0,,,1
4083.jpg,0,,,0
4084.jpg,1,8,1,1
4085.jpg,1,4,3,-1
4086.jpg,0,,,0
4087.jpg,0,,,0
4088.jpg,0,,,0
4089.jpg,1,11,12,1
409.jpg,0,,,0
4090.jpg,1,12,12,0
4091.jpg,0,,,0
4092.jpg,0,,,0
4093.jpg,0,,,1
4094.jpg,0,,,1
4095.jpg,1,12,12,-1
4096.jpg,1,12,5,1
4097.jpg,1,12,12,0
4098.jpg,0,,,1
4099.jpg,0,,,-1
41.jpg,0,,,0
410.jpg,1,11,7,1
4100.jpg,1,11,7,0
4101.jpg,1,12,12,0
4102.jpg,0,,,0
4103.jpg,1,6,3,-1
4104.jpg,0,,,-1
4105.jpg,1,11,12,0
4106.jpg,1,7,9,-1
4107.jpg,0,,,1
4108.jpg,0,,,0
4109.jpg,0,,,0
411.jpg,0,,,0
4110.jpg,0,,,1
4111.jpg,0,,,1
4112.jpg,1,12,12,1
4113.jpg,0,,,1
4114.jpg,0,,,0
4115.jpg,0,,,1
4116.jpg,1,5,7,0
4117.jpg,0,,,1
4118.jpg,0,,,0
4119.jpg,0,,,0
412.jpg,1,12,12,0
4120.jpg,1,11,12,0
4121.jpg,0,,,0
4122.jpg,1,12,12,0
4123.jpg,1,12,11,1
4124.jpg,0,,,1
4125.jpg,0,,,0
4126.jpg,0,,,-1
4127.jpg,0,,,0
4128.jpg,0,,,1
4129.jpg,0,,,0
413.jpg,0,,,0
4130.jpg,0,,,0
4131.jpg,0,,,1
4132.jpg,1,11,12,-1
4133.jpg,0,,,1
4134.jpg,0,,,1
4135.jpg,0,,,1
4136.jpg,0,,,0
4137.jpg,0,,,1
4138.jpg,1,12,12,-1
4139.jpg,0,,,0
414.jpg,1,12,12,0
4140.jpg,1,8,11,0
4141.jpg,0,,,1
4142.jpg,0,,,1
4143.jpg,0,,,1
4144.jpg,0,,,1
4145.jpg,0,,,1
4146.jpg,0,,,1
4147.jpg,0,,,0
4148.jpg,0,,,1
4149.jpg,0,,,-1
415.jpg,0,,,-1
4150.jpg,0,,,1
4151.jpg,1,4,9,0
4152.jpg,1,11,12,-1
4153.jpg,1,11,12,1
4154.jpg,0,,,1
4155.jpg,1,9,12,-1
4156.jpg,0,,,1
4157.jpg,0,,,-1
4158.jpg,0,,,1
4159.jpg,0,,,1
416.jpg,1,10,12,0
4160.jpg,1,12,12,-1
4161.jpg,0,,,1
4162.jpg,1,12,12,0
4163.jpg,0,,,0
4164.jpg,0,,,1
4165.jpg,0,,,1
4166.jpg,0,,,1
4167.jpg,0,,,1
4168.jpg,0,,,-1
4169.jpg,0,,,1
417.jpg,1,12,10,1
4170.jpg,0,,,0
4171.jpg,0,,,1
4172.jpg,1,7,11,-1
4173.jpg,0,,,0
4174.jpg,1,12,12,0
4175.jpg,1,11,11,-1
4176.jpg,0,,,1
4177.jpg,1,12,12,-1
4178.jpg,0,,,0
4179.jpg,0,,,1
418.jpg,1,9,12,0
4180.jpg,0,,,0
4181.jpg,0,,,0
4182.jpg,0,,,0
4183.jpg,0,,,1
4184.jpg,1,7,11,1
4185.jpg,0,,,-1
4186.jpg,1,12,11,-1
4187.jpg,1,7,11,-1
4188.jpg,0,,,0
4189.jpg,0,,,1
419.jpg,1,11,10,0
4190.jpg,1,12,12,1
4191.jpg,0,,,1
4192.jpg,0,,,1
4193.jpg,0,,,1
4194.jpg,1,4,10,-1
4195.jpg,0,,,-1
4196.jpg,1,12,12,-1
4197.jpg,1,12,12,-1
4198.jpg,0,,,1
4199.jpg,0,,,1
42.jpg,0,,,-1
420.jpg,1,12,11,1
4200.jpg,1,5,11,1
4201.jpg,0,,,1
4202.jpg,1,12,12,-1
4203.jpg,0,,,1
4204.jpg,0,,,-1
4205.jpg,0,,,1
4206.jpg,0,,,1
4207.jpg,1,12,6,1
4208.jpg,1,11,6,0
4209.jpg,0,,,1
421.jpg,0,,,1
4210.jpg,0,,,1
4211.jpg,0,,,1
4212.jpg,1,9,12,-1
4213.jpg,1,12,7,0
4214.jpg,0,,,0
4215.jpg,0,,,0
4216.jpg,0,,,1
4217.jpg,0,,,1
4218.jpg,1,12,12,0
4219.jpg,1,9,12,-1
422.jpg,1,5,6,0
4220.jpg,0,,,0
4221.jpg,0,,,1
4222.jpg,0,,,1
4223.jpg,0,,,1
4224.jpg,0,,,0
4225.jpg,1,2,12,1
4226.jpg,1,11,11,-1
4227.jpg,0,,,1
4228.jpg,1,12,12,-1
4229.jpg,0,,,1
423.jpg,0,,,0
4230.jpg,1,12,11,1
4231.jpg,0,,,0
4232.jpg,1,12,11,-1
4233.jpg,0,,,0
4234.jpg,0,,,-1
4235.jpg,0,,,0
4236.jpg,0,,,1
4237.jpg,1,11,12,0
4238.jpg,0,,,1
4239.jpg,1,2,2,1
424.jpg,0,,,1
4240.jpg,0,,,-1
4241.jpg,1,5,12,0
4242.jpg,1,12,12,-1
4243.jpg,0,,,1
4244.jpg,1,11,9,-1
4245.jpg,1,12,12,1
4246.jpg,0,,,1
4247.jpg,0,,,1
4248.jpg,0,,,1
4249.jpg,0,,,0
425.jpg,1,12,12,0
4250.jpg,0,,,1
4251.jpg,1,11,12,1
4252.jpg,0,,,0
4253.jpg,0,,,-1
4254.jpg,0,,,1
4255.jpg,1,11,12,0
4256.jpg,1,12,12,-1
4257.jpg,0,,,-1
4258.jpg,0,,,0
4259.jpg,0,,,-1
426.jpg,0,,,0
4260.jpg,0,,,0
4261.jpg,1,10,12,1
4262.jpg,0,,,-1
4263.jpg,0,,,-1
4264.jpg,1,4,3,-1
4265.jpg,0,,,1
4266.jpg,1,12,11,1
4267.jpg,1,2,12,0
4268.jpg,0,,,1
4269.jpg,1,11,11,-1
427.jpg,1,12,12,-1
4270.jpg,0,,,1
4271.jpg,1,5,7,0
4272.jpg,1,12,7,1
4273.jpg,0,,,1
4274.jpg,0,,,1
4275.jpg,0,,,1
4276.jpg,1,3,12,-1
4277.jpg,1,5,11,-1
4278.jpg,0,,,-1
4279.jpg,0,,,1
428.jpg,1,12,12,0
4280.jpg,0,,,0
4281.jpg,0,,,0
4282.jpg,0,,,1
4283.jpg,0,,,1
4284.jpg,1,12,6,1
4285.jpg,0,,,-1
4286.jpg,0,,,0
4287.jpg,1,3,3,0
4288.jpg,1,4,8,-1
4289.jpg,1,12,12,-1
429.jpg,0,,,0
4290.jpg,0,,,0
4291.jpg,1,5,12,-1
4292.jpg,0,,,1
4293.jpg,1,12,6,1
4294.jpg,0,,,1
4295.jpg,0,,,1
4296.jpg,0,,,1
4297.jpg,1,11,10,1
4298.jpg,1,5,12,-1
4299.jpg,1,11,12,1
43.jpg,1,11,1,1
430.jpg,1,12,12,0
4300.jpg,0,,,0
4301.jpg,0,,,1
4302.jpg,0,,,0
4303.jpg,0,,,0
4304.jpg,0,,,1
4305.jpg,0,,,0
4306.jpg,0,,,0
4307.jpg,1,5,11,-1
4308.jpg,0,,,1
4309.jpg,1,12,12,0
431.jpg,0,,,0
4310.jpg,0,,,1
4311.jpg,0,,,0
4312.jpg,1,11,12,-1
4313.jpg,0,,,1
4314.jpg,1,12,8,0
4315.jpg,1,9,8,-1
4316.jpg,0,,,1
4317.jpg,0,,,-1
4318.jpg,0,,,1
4319.jpg,1,10,12,-1
432.jpg,1,12,12,0
4320.jpg,0,,,-1
4321.jpg,0,,,1
4322.jpg,1,9,12,0
4323.jpg,0,,,1
4324.jpg,1,4,11,1
4325.jpg,1,12,12,1
4326.jpg,1,12,10,1
4327.jpg,0,,,1
4328.jpg,0,,,0
4329.jpg,1,12,6,1
433.jpg,0,,,-1
4330.jpg,0,,,-1
4331.jpg,1,4,2,-1
4332.jpg,0,,,0
4333.jpg,1,4,12,1
4334.jpg,0,,,1
4335.jpg,1,7,5,1
4336.jpg,1,11,10,1
4337.jpg,0,,,0
4338.jpg,1,1,12,-1
4339.jpg,1,1,12,-1
434.jpg,1,6,9,0
4340.jpg,1,9,12,0
4341.jpg,1,10,3,-1
4342.jpg,0,,,0
4343.jpg,1,12,12,1
4344.jpg,0,,,1
4345.jpg,0,,,0
4346.jpg,0,,,1
4347.jpg,0,,,0
4348.jpg,1,9,9,-1
4349.jpg,1,9,12,-1
435.jpg,1,11,5,1
4350.jpg,1,12,6,1
4351.jpg,0,,,1
4352.jpg,0,,,0
4353.jpg,1,12,11,1
4354.jpg,1,10,11,1
4355.jpg,0,,,1
4356.jpg,1,12,3,-1
4357.jpg,0,,,0
4358.jpg,1,11,13,1
4359.jpg,0,,,1
436.jpg,0,,,0
4360.jpg,0,,,1
4361.jpg,1,12,12,0
4362.jpg,1,12,7,-1
4363.jpg,0,,,1
4364.jpg,1,11,11,-1
4365.jpg,0,,,0
4366.jpg,1,8,10,-1
4367.jpg,0,,,1
4368.jpg,0,,,1
4369.jpg,0,,,-1
437.jpg,1,11,12,1
4370.jpg,1,12,11,-1
4371.jpg,0,,,1
4372.jpg,1,2,4,-1
4373.jpg,0,,,0
4374.jpg,1,10,10,-1
4375.jpg,1,2,11,1
4376.jpg,1,3,12,0
4377.jpg,1,12,2,1
4378.jpg,1,11,10,1
4379.jpg,0,,,1
438.jpg,1,12,12,-1
4380.jpg,0,,,1
4381.jpg,0,,,0
4382.jpg,0,,,0
4383.jpg,1,12,2,1
4384.jpg,1,11,3,1
4385.jpg,0,,,1
4386.jpg,0,,,-1
4387.jpg,0,,,0
4388.jpg,0,,,1
4389.jpg,1,12,2,-1
439.jpg,0,,,1
4390.jpg,1,2,12,1
4391.jpg,0,,,1
4392.jpg,1,5,12,-1
4393.jpg,1,5,11,0
4394.jpg,0,,,1
4395.jpg,0,,,1
4396.jpg,1,9,12,-1
4397.jpg,1,9,11,-1
4398.jpg,0,,,1
4399.jpg,0,,,1
44.jpg,0,,,1
440.jpg,0,,,-1
4400.jpg,0,,,1
4401.jpg,0,,,0
4402.jpg,1,1,12,-1
4403.jpg,1,7,12,-1
4404.jpg,1,4,12,0
4405.jpg,0,,,1
4406.jpg,1,12,10,1
4407.jpg,0,,,1
4408.jpg,1,12,12,-1
4409.jpg,0,,,1
441.jpg,1,9,11,1
4410.jpg,1,12,12,-1
4411.jpg,1,9,9,0
4412.jpg,0,,,1
4413.jpg,0,,,0
4414.jpg,1,11,7,1
4415.jpg,1,12,5,1
4416.jpg,0,,,1
4417.jpg,0,,,1
4418.jpg,0,,,0
4419.jpg,1,2,3,1
442.jpg,1,12,12,0
4420.jpg,0,,,0
4421.jpg,1,12,11,1
4422.jpg,1,11,8,-1
4423.jpg,1,12,11,1
4424.jpg,0,,,1
4425.jpg,0,,,0
4426.jpg,0,,,0
4427.jpg,0,,,0
4428.jpg,1,12,12,0
4429.jpg,1,11,12,-1
443.jpg,1,12,9,-1
4430.jpg,0,,,1
4431.jpg,0,,,-1
4432.jpg,1,11,8,-1
4433.jpg,0,,,1
4434.jpg,1,7,12,-1
4435.jpg,0,,,1
4436.jpg,0,,,1
4437.jpg,1,9,3,-1
4438.jpg,0,,,0
4439.jpg,1,12,7,-1
444.jpg,0,,,1
4440.jpg,1,12,12,0
4441.jpg,0,,,0
4442.jpg,1,11,10,1
4443.jpg,0,,,0
4444.jpg,1,4,12,-1
4445.jpg,1,11,11,1
4446.jpg,0,,,0
4447.jpg,1,11,12,1
4448.jpg,0,,,0
4449.jpg,1,11,3,-1
445.jpg,1,12,11,-1
4450.jpg,1,12,12,0
4451.jpg,0,,,0
4452.jpg,0,,,1
4453.jpg,1,12,12,-1
4454.jpg,0,,,0
4455.jpg,0,,,0
4456.jpg,0,,,1
4457.jpg,0,,,0
4458.jpg,1,11,12,-1
4459.jpg,1,12,10,1
446.jpg,0,,,1
4460.jpg,0,,,0
4461.jpg,1,11,7,1
4462.jpg,0,,,0
4463.jpg,1,9,3,-1
4464.jpg,0,,,0
4465.jpg,1,4,11,1
4466.jpg,1,12,12,-1
4467.jpg,1,9,12,0
4468.jpg,0,,,0
4469.jpg,0,,,1
447.jpg,1,11,3,0
4470.jpg,0,,,1
4471.jpg,0,,,1
4472.jpg,0,,,1
4473.jpg,1,10,3,-1
4474.jpg,1,9,3,1
4475.jpg,0,,,1
4476.jpg,1,11,11,-1
4477.jpg,0,,,0
4478.jpg,0,,,1
4479.jpg,0,,,0
448.jpg,0,,,1
4480.jpg,1,12,11,1
4481.jpg,1,6,12,1
4482.jpg,1,3,9,1
4483.jpg,1,1,12,0
4484.jpg,1,5,12,-1
4485.jpg,0,,,-1
4486.jpg,0,,,0
4487.jpg,1,10,3,-1
4488.jpg,1,2,7,-1
4489.jpg,1,12,12,-1
449.jpg,1,11,10,0
4490.jpg,0,,,1
4491.jpg,0,,,0
4492.jpg,1,12,6,1
4493.jpg,0,,,1
4494.jpg,1,3,11,1
4495.jpg,0,,,0
4496.jpg,1,10,10,1
4497.jpg,1,9,12,-1
4498.jpg,1,7,11,0
4499.jpg,0,,,-1
45.jpg,1,12,12,1
450.jpg,1,12,12,0
4500.jpg,1,4,12,1
4501.jpg,0,,,0
4502.jpg,0,,,1
4503.jpg,0,,,0
4504.jpg,1,12,11,1
4505.jpg,1,9,12,1
4506.jpg,0,,,1
4507.jpg,1,12,12,0
4508.jpg,1,12,12,1
4509.jpg,1,9,10,-1
451.jpg,1,12,12,-1
4510.jpg,0,,,1
4511.jpg,0,,,0
4512.jpg,0,,,1
4513.jpg,1,13,12,0
4514.jpg,1,9,12,1
4515.jpg,0,,,1
4516.jpg,0,,,1
4517.jpg,1,3,12,-1
4518.jpg,0,,,1
4519.jpg,0,,,0
452.jpg,1,12,11,0
4520.jpg,1,9,12,-1
4521.jpg,0,,,1
4522.jpg,1,12,12,-1
4523.jpg,0,,,1
4524.jpg,0,,,1
4525.jpg,1,12,11,1
4526.jpg,1,11,12,0
4527.jpg,1,12,10,-1
4528.jpg,0,,,0
4529.jpg,0,,,1
453.jpg,0,,,-1
4530.jpg,1,11,3,-1
4531.jpg,1,3,12,-1
4532.jpg,0,,,1
4533.jpg,0,,,0
4534.jpg,1,7,11,1
4535.jpg,0,,,-1
4536.jpg,0,,,-1
4537.jpg,0,,,0
4538.jpg,0,,,1
4539.jpg,1,12,12,-1
454.jpg,1,12,11,0
4540.jpg,1,10,7,-1
4541.jpg,1,8,10,-1
4542.jpg,0,,,-1
4543.jpg,0,,,0
4544.jpg,1,10,11,1
4545.jpg,0,,,1
4546.jpg,0,,,1
